30	1948	9	7	0	57.5	225	452.6	346.46	291.22	31.3	5.5	10.9
30	1948	9	7	6	57.5	225	406.6	286.94	288.07	27	7.7	9.2
30	1948	9	7	12	57.5	225	395.25	270.71	288	22.5	11	10.8
30	1948	9	7	18	57.5	225	276.15	175.87	212.91	21.3	7.8	7.6
30	1948	9	8	0	55	230	337.28	100.96	321.82	27.3	7.6	3.4
30	1948	9	8	6	57.5	225	356.05	269.17	233.07	28.9	3.4	10.1
30	1948	9	8	12	57.5	225	478.61	417.15	234.62	31.6	4.4	13.9
30	1948	9	8	18	57.5	225	487.54	401.17	277.05	28.7	5.9	13.1
30	1948	9	9	0	57.5	225	570.42	431.62	372.94	29.2	8.8	13.3
30	1948	9	9	6	57.5	225	583.71	421.57	403.72	31.4	9	12
30	1948	9	9	12	57.5	225	471.69	313.68	352.28	27.9	9.1	10.1
30	1948	9	9	18	55	230	590.01	259.28	529.99	33.1	10.4	4.6
30	1948	9	10	0	55	230	626.6	298.75	550.8	32.7	9.2	6
30	1948	9	10	6	55	230	445.98	193.07	402.02	30.5	6.5	3.8
30	1948	9	10	12	55	230	421.97	214.19	363.57	32.1	4.9	3.1
30	1948	9	10	18	52.5	232.5	272.45	19.35	271.76	25.4	6	-2.9
30	1948	9	11	0	52.5	232.5	350.92	24.86	350.04	27.3	7.5	-1.9
30	1948	9	11	12	50	235	254.93	6.95	254.84	23.7	5.2	-0.9
30	1948	9	11	18	50	235	304.12	1.97	304.12	23.4	5.6	-2.9
30	1948	9	12	0	47.5	237.5	342.63	35.42	340.79	28.2	6.4	0.7
30	1948	9	12	6	47.5	237.5	257.4	-0.45	257.4	26.2	4.9	-2.1
31	1948	9	13	12	47.5	237.5	336.78	277.5	190.83	23.6	4.4	6.7
31	1948	9	13	18	47.5	237.5	427.3	364.78	222.52	24.7	6.5	10.6
31	1948	9	14	0	47.5	237.5	328.35	255.68	206.01	22	6.2	7.7
31	1948	9	14	6	45	237.5	298.48	262.87	141.37	19.3	4.2	6.9
32	1948	9	17	0	57.5	225	332.29	200.23	265.18	26.6	4.4	11
32	1948	9	17	6	57.5	225	473.2	316.53	351.74	29.6	5.8	13.3
32	1948	9	17	12	57.5	225	591.67	414.79	421.92	29.6	8.6	14.1
32	1948	9	17	18	55	230	459.21	221.24	402.4	26.5	8.9	10
32	1948	9	18	0	55	230	534.64	260.88	466.67	26.2	11.8	9.1
32	1948	9	18	6	52.5	232.5	401.48	142.96	375.17	29.4	8.2	6.6
32	1948	9	18	12	52.5	232.5	421.01	121.45	403.12	28.9	8.6	4.3
32	1948	9	18	18	52.5	232.5	380.09	220.25	309.77	29.1	5.7	6.7
32	1948	9	19	0	52.5	232.5	528.51	334.15	409.47	30.9	7.9	9.3
32	1948	9	19	6	52.5	232.5	681.52	513.28	448.35	30.5	10.2	14.8
32	1948	9	19	12	52.5	232.5	715.47	557.88	447.96	27.6	12.3	16
32	1948	9	19	18	52.5	232.5	507.2	414.06	292.94	23.9	9.4	11.9
32	1948	9	20	0	50	235	433.95	366.73	231.99	23.6	5.1	8.1
32	1948	9	20	12	55	230	362.59	337.47	132.61	16.1	3.9	17.3
32	1948	9	20	18	52.5	232.5	434.54	359.26	244.44	19.7	6.7	16.2
32	1948	9	21	0	50	235	501.78	316.98	388.98	22.6	9.4	12.5
32	1948	9	21	6	50	235	466.66	290.86	364.93	18.5	11.3	13.4
32	1948	9	21	12	50	235	443.5	278.48	345.17	18.3	10.8	10.9
32	1948	9	21	18	47.5	237.5	468.83	334.47	328.53	26.4	6.2	9
32	1948	9	22	0	47.5	237.5	512.56	297.26	417.56	23.8	11	7.1
32	1948	9	22	6	45	237.5	319.99	173.05	269.17	17.5	10.2	6
33	1948	9	24	18	57.5	225	289.87	235.7	168.73	19.8	1.6	15.5
33	1948	9	25	0	57.5	225	501.53	371.81	336.59	23.3	7.7	17.6
33	1948	9	25	6	57.5	225	531.64	372.31	379.5	21.8	8.1	16.3
33	1948	9	25	12	57.5	225	542.24	402.53	363.31	22.2	9.5	14.6
33	1948	9	25	18	55	230	530.08	364.4	384.96	25.3	7.6	12.6
33	1948	9	26	0	55	230	433.86	302.75	310.77	24.6	7	6.8
33	1948	9	26	6	55	230	348.54	285.7	199.63	22.2	3.5	5.2
33	1948	9	26	12	55	230	256.19	204.11	154.83	20.2	3.3	2
34	1948	10	1	12	57.5	225	317.82	315.23	-40.5	20	-4.3	13.7
34	1948	10	1	18	57.5	225	326.02	325.8	-11.95	19	-2.6	13.9
